college_code,college_name,branch_code,category,cutoff_rank
E188,Vijaya Vittala Institute of Technology Bangalore,CS,GMK,84926
E188,Vijaya Vittala Institute of Technology Bangalore,CS,GMR,87374
E188,Vijaya Vittala Institute of Technology Bangalore,CS,SCG,181394
E188,Vijaya Vittala Institute of Technology Bangalore,CS,SCK,198310
E188,Vijaya Vittala Institute of Technology Bangalore,CS,SCR,186589
E188,Vijaya Vittala Institute of Technology Bangalore,CS,STG,188791
E188,Vijaya Vittala Institute of Technology Bangalore,CS,STR,223065
E188,Vijaya Vittala Institute of Technology Bangalore,DS,1G,96698
E188,Vijaya Vittala Institute of Technology Bangalore,DS,2AG,100423
E188,Vijaya Vittala Institute of Technology Bangalore,DS,2BG,95919
E188,Vijaya Vittala Institute of Technology Bangalore,DS,2BR,247591
E188,Vijaya Vittala Institute of Technology Bangalore,DS,3BG,95906
E188,Vijaya Vittala Institute of Technology Bangalore,DS,GM,95470
E188,Vijaya Vittala Institute of Technology Bangalore,DS,GMK,115271
E188,Vijaya Vittala Institute of Technology Bangalore,DS,GMR,109502
E188,Vijaya Vittala Institute of Technology Bangalore,DS,SCG,196423
E188,Vijaya Vittala Institute of Technology Bangalore,DS,STG,227605
E188,Vijaya Vittala Institute of Technology Bangalore,EC,1R,115484
E188,Vijaya Vittala Institute of Technology Bangalore,EC,2AG,105978
E188,Vijaya Vittala Institute of Technology Bangalore,EC,3AG,96879
E188,Vijaya Vittala Institute of Technology Bangalore,EC,3BG,97013
E188,Vijaya Vittala Institute of Technology Bangalore,EC,GM,96587
E188,Vijaya Vittala Institute of Technology Bangalore,EC,GMK,111062
E188,Vijaya Vittala Institute of Technology Bangalore,EC,GMR,108141
E188,Vijaya Vittala Institute of Technology Bangalore,EC,SCG,196582
E188,Vijaya Vittala Institute of Technology Bangalore,EC,SCK,258720
E188,Vijaya Vittala Institute of Technology Bangalore,EC,SCR,258966
E188,Vijaya Vittala Institute of Technology Bangalore,EC,STG,221487
E188,Vijaya Vittala Institute of Technology Bangalore,ME,1G,233822
E188,Vijaya Vittala Institute of Technology Bangalore,ME,2AG,238633
E188,Vijaya Vittala Institute of Technology Bangalore,ME,2AR,254124
E188,Vijaya Vittala Institute of Technology Bangalore,ME,2BG,227697
E188,Vijaya Vittala Institute of Technology Bangalore,ME,3AG,212480
E188,Vijaya Vittala Institute of Technology Bangalore,ME,3BG,215870
E188,Vijaya Vittala Institute of Technology Bangalore,ME,GM,207469
E188,Vijaya Vittala Institute of Technology Bangalore,ME,GMR,229693
E188,Vijaya Vittala Institute of Technology Bangalore,ME,SCG,241011
E189,Navkis College of Engineering,AD,1G,84526
E189,Navkis College of Engineering,AD,2AG,99537
E189,Navkis College of Engineering,AD,2AR,103576
E189,Navkis College of Engineering,AD,2BG,77914
E189,Navkis College of Engineering,AD,3AG,68610
E189,Navkis College of Engineering,AD,3BG,80661
E189,Navkis College of Engineering,AD,GM,67764
E189,Navkis College of Engineering,AD,GMK,109611
E189,Navkis College of Engineering,AD,GMR,72034
E189,Navkis College of Engineering,AD,SCG,176860
E189,Navkis College of Engineering,AD,SCR,223806
E189,Navkis College of Engineering,AD,STG,146313
E189,Navkis College of Engineering,AI,1G,87189
E189,Navkis College of Engineering,AI,2AG,100171
E189,Navkis College of Engineering,AI,2AR,103114
E189,Navkis College of Engineering,AI,2BG,79870
E189,Navkis College of Engineering,AI,2BK,257549
E189,Navkis College of Engineering,AI,3AG,71399
E189,Navkis College of Engineering,AI,3BG,78236
E189,Navkis College of Engineering,AI,GM,69125
E189,Navkis College of Engineering,AI,GMR,77347
E189,Navkis College of Engineering,AI,SCG,118995
E189,Navkis College of Engineering,AI,SCR,195974
E189,Navkis College of Engineering,AI,STG,178926
E189,Navkis College of Engineering,CE,2AG,235212
E189,Navkis College of Engineering,CE,GM,139845
E189,Navkis College of Engineering,CE,GMR,159823
E189,Navkis College of Engineering,CE,SCG,189376
E189,Navkis College of Engineering,CE,STG,234227
E189,Navkis College of Engineering,CS,1G,87094
E189,Navkis College of Engineering,CS,1R,94748
E189,Navkis College of Engineering,CS,2AG,94696
E189,Navkis College of Engineering,CS,2AK,97346
E189,Navkis College of Engineering,CS,2AR,101742
E189,Navkis College of Engineering,CS,2BG,93643
E189,Navkis College of Engineering,CS,3AG,58856
E189,Navkis College of Engineering,CS,3AR,70999
E189,Navkis College of Engineering,CS,3BG,76448
E189,Navkis College of Engineering,CS,3BR,77105
E189,Navkis College of Engineering,CS,GM,58039
E189,Navkis College of Engineering,CS,GMK,69648
E189,Navkis College of Engineering,CS,GMR,70730
E189,Navkis College of Engineering,CS,SCG,185557
E189,Navkis College of Engineering,CS,SCK,193587
E189,Navkis College of Engineering,CS,SCR,203461
E189,Navkis College of Engineering,CS,STG,152830
E189,Navkis College of Engineering,CS,STK,195140
E189,Navkis College of Engineering,CS,STR,211796
E189,Navkis College of Engineering,EC,1G,103155
E189,Navkis College of Engineering,EC,2AG,99612
E189,Navkis College of Engineering,EC,2AR,113218
E189,Navkis College of Engineering,EC,2BG,95417
E189,Navkis College of Engineering,EC,3AG,72701
E189,Navkis College of Engineering,EC,3BG,81951
E189,Navkis College of Engineering,EC,GM,71418
E189,Navkis College of Engineering,EC,GMK,82684
E189,Navkis College of Engineering,EC,GMR,76819
E189,Navkis College of Engineering,EC,SCG,166230
E189,Navkis College of Engineering,EC,SCK,226766
E189,Navkis College of Engineering,EC,SCR,205113
E189,Navkis College of Engineering,EC,STG,228963
E189,Navkis College of Engineering,EC,STR,251117
E190,Acharya N R V School of Architecture Hesarghatta Main Road Banglore,AR,2AG,462
E190,Acharya N R V School of Architecture Hesarghatta Main Road Banglore,AR,2BG,426
E190,Acharya N R V School of Architecture Hesarghatta Main Road Banglore,AR,3AG,368
E190,Acharya N R V School of Architecture Hesarghatta Main Road Banglore,AR,3BG,420
E190,Acharya N R V School of Architecture Hesarghatta Main Road Banglore,AR,GM,315
E191,Akshaya Institute of Technology Tumkur,AD,1G,95819
E191,Akshaya Institute of Technology Tumkur,AD,2AG,105007
E191,Akshaya Institute of Technology Tumkur,AD,2AK,127786
E191,Akshaya Institute of Technology Tumkur,AD,2AR,122514
E191,Akshaya Institute of Technology Tumkur,AD,2BG,100821
E191,Akshaya Institute of Technology Tumkur,AD,3AG,104131
E191,Akshaya Institute of Technology Tumkur,AD,3BG,98103
E191,Akshaya Institute of Technology Tumkur,AD,GM,94811
E191,Akshaya Institute of Technology Tumkur,AD,GMK,102564
E191,Akshaya Institute of Technology Tumkur,AD,GMR,106420
E191,Akshaya Institute of Technology Tumkur,AD,SCG,160322
E191,Akshaya Institute of Technology Tumkur,AD,SCR,183439
E191,Akshaya Institute of Technology Tumkur,AD,STG,163981
E191,Akshaya Institute of Technology Tumkur,CE,2AG,243315
E191,Akshaya Institute of Technology Tumkur,CE,2BG,207066
E191,Akshaya Institute of Technology Tumkur,CE,3AG,198674
E191,Akshaya Institute of Technology Tumkur,CE,3AR,224538
E191,Akshaya Institute of Technology Tumkur,CE,GM,196124
E191,Akshaya Institute of Technology Tumkur,CE,GMR,210160
E191,Akshaya Institute of Technology Tumkur,CE,SCG,230190
E191,Akshaya Institute of Technology Tumkur,CE,STK,244539
E191,Akshaya Institute of Technology Tumkur,CS,1G,89053
E191,Akshaya Institute of Technology Tumkur,CS,1R,103378
E191,Akshaya Institute of Technology Tumkur,CS,2AG,97667
E191,Akshaya Institute of Technology Tumkur,CS,2AR,100393
E191,Akshaya Institute of Technology Tumkur,CS,2BG,87630
E191,Akshaya Institute of Technology Tumkur,CS,3AG,86411
E191,Akshaya Institute of Technology Tumkur,CS,3BG,86814
E191,Akshaya Institute of Technology Tumkur,CS,GM,83705
E191,Akshaya Institute of Technology Tumkur,CS,GMK,89538
E191,Akshaya Institute of Technology Tumkur,CS,GMR,87156
E191,Akshaya Institute of Technology Tumkur,CS,SCG,165858
E191,Akshaya Institute of Technology Tumkur,CS,SCK,186510
E191,Akshaya Institute of Technology Tumkur,CS,SCR,182885
E191,Akshaya Institute of Technology Tumkur,CS,STG,117213
E191,Akshaya Institute of Technology Tumkur,CS,STR,175675
E191,Akshaya Institute of Technology Tumkur,EA,1G,123840
E191,Akshaya Institute of Technology Tumkur,EA,2AG,131584
E191,Akshaya Institute of Technology Tumkur,EA,2AR,132716
E191,Akshaya Institute of Technology Tumkur,EA,2BG,157686
E191,Akshaya Institute of Technology Tumkur,EA,3AG,136292
E191,Akshaya Institute of Technology Tumkur,EA,3BG,124919
E191,Akshaya Institute of Technology Tumkur,EA,GM,120872
E191,Akshaya Institute of Technology Tumkur,EA,GMK,123317
E191,Akshaya Institute of Technology Tumkur,EA,GMR,124375
E191,Akshaya Institute of Technology Tumkur,EA,SCG,153747
E191,Akshaya Institute of Technology Tumkur,EA,SCK,205889
E191,Akshaya Institute of Technology Tumkur,EA,SCR,165030
E191,Akshaya Institute of Technology Tumkur,EA,STG,135834
E191,Akshaya Institute of Technology Tumkur,EC,1G,118477
E191,Akshaya Institute of Technology Tumkur,EC,2AG,118552
E191,Akshaya Institute of Technology Tumkur,EC,2AK,130406
E191,Akshaya Institute of Technology Tumkur,EC,2AR,122437
E191,Akshaya Institute of Technology Tumkur,EC,2BG,137872
E191,Akshaya Institute of Technology Tumkur,EC,3AG,111556
E191,Akshaya Institute of Technology Tumkur,EC,3BG,112243
E191,Akshaya Institute of Technology Tumkur,EC,3BR,115187
E191,Akshaya Institute of Technology Tumkur,EC,GM,110361
E191,Akshaya Institute of Technology Tumkur,EC,GMK,111470
E191,Akshaya Institute of Technology Tumkur,EC,GMR,111285
E191,Akshaya Institute of Technology Tumkur,EC,SCG,184299
E191,Akshaya Institute of Technology Tumkur,EC,SCR,197889
E191,Akshaya Institute of Technology Tumkur,EC,STG,200758
E191,Akshaya Institute of Technology Tumkur,EC,STR,207351
E191,Akshaya Institute of Technology Tumkur,IE,1G,124307
E191,Akshaya Institute of Technology Tumkur,IE,2AG,109757
E191,Akshaya Institute of Technology Tumkur,IE,2AR,121598
E191,Akshaya Institute of Technology Tumkur,IE,2BG,120924
E191,Akshaya Institute of Technology Tumkur,IE,3AG,102258
E191,Akshaya Institute of Technology Tumkur,IE,3BG,100866
E191,Akshaya Institute of Technology Tumkur,IE,3BK,111993
E191,Akshaya Institute of Technology Tumkur,IE,GM,99992
E191,Akshaya Institute of Technology Tumkur,IE,GMR,103161
E191,Akshaya Institute of Technology Tumkur,IE,SCG,190372
E191,Akshaya Institute of Technology Tumkur,IE,SCR,207394
E191,Akshaya Institute of Technology Tumkur,IE,STG,172996
E191,Akshaya Institute of Technology Tumkur,ME,2AG,220764
E191,Akshaya Institute of Technology Tumkur,ME,GM,189639
E191,Akshaya Institute of Technology Tumkur,ME,GMR,210615
E191,Akshaya Institute of Technology Tumkur,ME,SCG,256713
E191,Akshaya Institute of Technology Tumkur,ME,STG,240959
E193,"Srinivas University Mukka, Suratkal, Mangalore",BB,2AG,125314
E193,"Srinivas University Mukka, Suratkal, Mangalore",BB,2BG,121821
E193,"Srinivas University Mukka, Suratkal, Mangalore",BB,3BK,123563
E193,"Srinivas University Mukka, Suratkal, Mangalore",BB,GM,110108
E193,"Srinivas University Mukka, Suratkal, Mangalore",BB,GMR,114464
E193,"Srinivas University Mukka, Suratkal, Mangalore",BB,SCG,236858
E193,"Srinivas University Mukka, Suratkal, Mangalore",BB,STG,195067
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,1G,119291
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,1R,127103
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,2AG,117364
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,2AR,125013
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,2BG,128829
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,3AG,106408
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,3BG,115759
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,GM,100909
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,GMK,122308
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,GMR,122653
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,SCG,226120
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,SCK,256008
E193,"Srinivas University Mukka, Suratkal, Mangalore",BH,STG,266590
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,1G,174674
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,2AG,217180
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,2BG,181647
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,3AG,198612
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,3AR,249508
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,3BG,177141
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,GM,174594
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,GMR,191661
E193,"Srinivas University Mukka, Suratkal, Mangalore",BP,SCG,249627
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,1G,118556
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,2AG,123892
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,2AK,126804
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,2AR,125796
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,2BG,116567
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,3AG,110249
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,3BG,111179
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,3BR,117004
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,GM,101588
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,GMK,116748
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,GMR,114670
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,SCG,231501
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,SCR,240325
E193,"Srinivas University Mukka, Suratkal, Mangalore",BW,STG,234267
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,1G,127739
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,2AG,120180
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,2BG,139353
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,3AG,116931
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,3AR,126767
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,3BG,118496
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,GM,108896
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,GMK,109960
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,GMR,125361
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,SCG,231413
E193,"Srinivas University Mukka, Suratkal, Mangalore",CY,STG,241864
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,1G,272922
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,2AG,255217
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,2BG,263378
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,3AG,228398
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,3BG,236529
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,GM,208945
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,GMK,219233
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,GMR,268683
E193,"Srinivas University Mukka, Suratkal, Mangalore",DB,SCG,269517
E194,Government Engineering College KARWAR,CE,1G,186934
E194,Government Engineering College KARWAR,CE,2AG,201014
E194,Government Engineering College KARWAR,CE,2AK,205187
E194,Government Engineering College KARWAR,CE,2AR,206946
E194,Government Engineering College KARWAR,CE,2BG,193129
E194,Government Engineering College KARWAR,CE,2BR,217198
E194,Government Engineering College KARWAR,CE,3AG,180863
E194,Government Engineering College KARWAR,CE,3BG,178811
E194,Government Engineering College KARWAR,CE,3BR,198016
E194,Government Engineering College KARWAR,CE,GM,175610
E194,Government Engineering College KARWAR,CE,GMK,178108
E194,Government Engineering College KARWAR,CE,GMR,184377
E194,Government Engineering College KARWAR,CE,SCG,225101
E194,Government Engineering College KARWAR,CE,SCK,228224
E194,Government Engineering College KARWAR,CE,SCR,225744
E194,Government Engineering College KARWAR,CE,STG,221645
E194,Government Engineering College KARWAR,CE,STR,236882
E194,Government Engineering College KARWAR,CS,1G,87038
E194,Government Engineering College KARWAR,CS,2AG,80090
E194,Government Engineering College KARWAR,CS,2AK,87229
E194,Government Engineering College KARWAR,CS,2AR,89476
E194,Government Engineering College KARWAR,CS,2BG,90147
E194,Government Engineering College KARWAR,CS,2BR,94513
E194,Government Engineering College KARWAR,CS,3AG,83262
E194,Government Engineering College KARWAR,CS,3BG,78386
E194,Government Engineering College KARWAR,CS,GM,68281
E194,Government Engineering College KARWAR,CS,GMK,68562
E194,Government Engineering College KARWAR,CS,GMR,75491
E194,Government Engineering College KARWAR,CS,SCG,121025
E194,Government Engineering College KARWAR,CS,SCK,121335
E194,Government Engineering College KARWAR,CS,SCR,127185
E194,Government Engineering College KARWAR,CS,STG,105818
E194,Government Engineering College KARWAR,EC,1G,103198
E194,Government Engineering College KARWAR,EC,2AG,117194
E194,Government Engineering College KARWAR,EC,2AR,118934
E194,Government Engineering College KARWAR,EC,2BG,127361
E194,Government Engineering College KARWAR,EC,3AG,108289
E194,Government Engineering College KARWAR,EC,3AR,110480
E194,Government Engineering College KARWAR,EC,3BG,104655
E194,Government Engineering College KARWAR,EC,GM,102523
E194,Government Engineering College KARWAR,EC,GMK,103154
E194,Government Engineering College KARWAR,EC,GMR,106392
E194,Government Engineering College KARWAR,EC,SCG,171856
E194,Government Engineering College KARWAR,EC,SCR,174592
E194,Government Engineering College KARWAR,EC,STG,145380
